Max Distance From Depot
69
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		35		35		0		0		-1		
81		55		54		0		60		0		
40		40		25		7		67		7		
74		46		13		10		70		10		
86		4		18		18		78		18		
9		55		60		28		88		28		
17		5		30		28		88		28		
66		49		73		29		89		29		
47		8		56		34		94		34		
56		53		12		37		97		37		
74		46		13		37		97		37		
38		5		5		39		99		39		
41		42		7		41		101		41		
15		30		5		46		106		46		
62		24		58		46		106		46		
93		18		24		58		118		58		
65		62		77		69		129		69		
42		24		12		70		130		70		
65		62		77		72		132		72		
33		53		52		76		136		76		
4		55		20		80		140		80		
8		10		43		81		141		81		
25		65		20		86		146		86		
1		41		49		90		150		90		
66		49		73		100		160		100		
48		13		52		102		162		102		
22		45		10		118		178		118		
55		63		23		127		187		127		
66		49		73		131		191		131		
63		27		69		133		193		133		
15		30		5		139		199		139		
42		24		12		145		205		145		
70		37		56		146		206		146		
46		2		48		148		208		148		
92		22		22		150		210		150		
53		37		31		152		212		152		
20		45		65		170		230		170		
8		10		43		173		233		173		
65		62		77		180		240		180		
72		47		16		182		242		182		
95		25		24		187		247		187		
5		15		30		191		251		191		
65		62		77		196		256		196		
46		2		48		198		258		198		
74		46		13		198		258		198		
89		26		35		199		259		199		
67		67		5		204		264		204		
67		67		5		208		268		208		
87		28		18		208		268		208		
4		55		20		225		285		225		
93		18		24		246		306		246		
46		2		48		248		308		248		
96		22		27		257		317		257		
65		62		77		258		318		258		
42		24		12		261		321		261		
65		62		77		264		324		264		
46		2		48		266		326		266		
22		45		10		267		327		267		
62		24		58		271		331		271		
93		18		24		272		332		272		
73		44		17		278		338		278		
18		20		40		279		339		279		
48		13		52		280		340		280		
55		63		23		280		340		280		
71		57		68		280		340		280		
70		37		56		295		355		295		
33		53		52		296		356		296		
16		10		20		310		370		310		
72		47		16		311		371		311		
88		26		52		313		373		313		
9		55		60		319		379		319		
22		45		10		340		400		340		
29		64		42		344		404		344		
87		28		18		346		406		346		
54		57		29		351		411		351		
13		30		25		352		412		352		
24		65		35		358		418		358		
15		30		5		361		421		361		
55		63		23		361		421		361		
66		49		73		365		425		365		
21		45		20		379		439		379		
80		56		37		388		448		388		
100		18		18		388		448		388		
4		55		20		394		454		394		
9		55		60		397		457		397		
11		20		65		398		458		398		
16		10		20		402		462		402		
54		57		29		402		462		402		
96		22		27		402		462		402		
79		57		48		403		463		403		
81		55		54		409		469		409		
71		57		68		411		471		411		
99		20		26		417		477		417		
40		40		25		422		482		422		
53		37		31		426		486		426		
69		37		47		433		493		433		
79		57		48		438		498		438		
17		5		30		446		506		446		
52		27		43		448		508		448		
95		25		24		452		512		452		
93		18		24		456		516		456		
21		45		20		463		523		463		
66		49		73		473		533		473		
69		37		47		477		537		477		
89		26		35		477		537		477		
67		67		5		479		539		479		
