Max Distance From Depot
80
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
81		49		58		1		61		1		
70		35		69		2		62		2		
60		15		60		5		65		5		
9		10		35		6		66		6		
92		53		43		6		66		6		
86		21		24		10		70		10		
38		62		80		21		81		21		
53		20		50		25		85		25		
69		31		52		28		88		28		
49		42		12		29		89		29		
54		55		60		35		95		35		
81		49		58		35		95		35		
20		42		15		40		100		40		
91		49		42		42		102		42		
60		15		60		52		112		52		
6		18		75		53		113		53		
53		20		50		55		115		55		
73		2		60		55		115		55		
54		55		60		65		125		65		
17		0		45		71		131		71		
19		42		10		71		131		71		
16		0		40		72		132		72		
4		20		80		74		134		74		
87		12		24		85		145		85		
6		18		75		93		153		93		
56		50		35		98		158		98		
38		62		80		113		173		113		
91		49		42		115		175		115		
31		88		35		121		181		121		
62		65		35		125		185		125		
41		58		75		126		186		126		
78		8		56		127		187		127		
54		55		60		134		194		134		
36		65		85		142		202		142		
5		20		85		143		203		143		
82		27		43		144		204		144		
14		5		45		148		208		148		
13		5		35		153		213		153		
35		67		85		172		232		172		
51		55		20		172		232		172		
78		8		56		172		232		172		
79		6		68		178		238		178		
47		2		45		179		239		179		
69		31		52		190		250		190		
90		37		47		195		255		195		
7		15		75		198		258		198		
60		15		60		206		266		206		
8		15		80		209		269		209		
14		5		45		211		271		211		
53		20		50		220		280		220		
79		6		68		220		280		220		
60		15		60		224		284		224		
23		38		5		226		286		226		
25		35		5		229		289		229		
42		55		80		232		292		232		
27		95		35		234		294		234		
78		8		56		235		295		235		
67		64		42		243		303		243		
44		55		82		248		308		248		
67		64		42		249		309		249		
16		0		40		252		312		252		
67		64		42		252		312		252		
9		10		35		256		316		256		
54		55		60		257		317		257		
4		20		80		262		322		262		
36		65		85		280		340		280		
74		20		20		283		343		283		
77		23		3		285		345		285		
29		90		35		288		348		288		
46		18		80		292		352		292		
22		40		15		294		354		294		
40		60		85		294		354		294		
18		44		5		296		356		296		
7		15		75		301		361		301		
95		56		37		301		361		301		
48		42		5		311		371		311		
27		95		35		314		374		314		
88		24		58		318		378		318		
84		57		29		319		379		319		
86		21		24		324		384		324		
87		12		24		327		387		327		
26		95		30		328		388		328		
72		63		65		330		390		330		
35		67		85		332		392		332		
39		60		80		332		392		332		
72		63		65		339		399		339		
74		20		20		348		408		348		
24		38		15		352		412		352		
95		56		37		352		412		352		
73		2		60		358		418		358		
23		38		5		360		420		360		
81		49		58		361		421		361		
29		90		35		366		426		366		
24		38		15		368		428		368		
97		4		18		371		431		371		
66		41		37		373		433		373		
87		12		24		378		438		378		
49		42		12		380		440		380		
74		20		20		386		446		386		
30		88		30		408		468		408		
48		42		5		411		471		411		
88		24		58		411		471		411		
47		2		45		417		477		417		
93		61		52		430		490		430		
28		92		30		433		493		433		
4		20		80		435		495		435		
84		57		29		435		495		435		
47		2		45		439		499		439		
75		5		5		445		505		445		
43		55		85		447		507		447		
48		42		5		453		513		453		
78		8		56		465		525		465		
11		8		40		466		526		466		
5		20		85		468		528		468		
71		65		55		471		531		471		
91		49		42		472		532		472		
78		8		56		477		537		477		
92		53		43		478		538		478		
