Max Distance From Depot
75
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
46		30		32		0		60		0		
68		45		30		0		60		0		
60		35		5		12		72		12		
26		25		55		18		78		18		
95		62		80		28		88		28		
95		62		80		30		90		30		
5		42		65		50		110		50		
83		72		55		50		110		50		
98		58		75		54		114		54		
56		40		5		63		123		63		
70		95		30		65		125		65		
81		85		35		75		135		75		
37		2		40		77		137		77		
65		48		40		98		158		98		
40		35		30		100		160		100		
31		10		35		103		163		103		
40		35		30		104		164		104		
86		66		55		109		169		109		
57		40		15		111		171		111		
27		23		52		125		185		125		
67		47		40		127		187		127		
38		0		40		131		191		131		
4		42		68		138		198		138		
95		62		80		139		199		139		
90		60		55		142		202		142		
28		23		55		144		204		144		
45		30		30		146		206		146		
81		85		35		148		208		148		
47		30		35		173		233		173		
88		65		60		173		233		173		
7		40		66		176		236		176		
77		88		30		184		244		184		
9		38		70		206		266		206		
33		8		40		210		270		210		
95		62		80		221		281		221		
82		75		55		223		283		223		
79		87		30		224		284		224		
24		25		50		229		289		229		
10		35		66		232		292		232		
61		50		30		259		319		259		
75		45		65		267		327		267		
25		25		52		271		331		271		
80		85		25		279		339		279		
64		48		30		280		340		280		
12		25		85		301		361		301		
62		50		35		301		361		301		
57		40		15		303		363		303		
41		35		32		310		370		310		
38		0		40		319		379		319		
66		47		35		322		382		322		
72		53		30		325		385		325		
79		87		30		341		401		341		
90		60		55		341		401		341		
2		45		70		345		405		345		
12		25		85		355		415		355		
6		40		69		371		431		371		
28		23		55		374		434		374		
13		22		75		382		442		382		
25		25		52		395		455		395		
40		35		30		395		455		395		
42		33		32		398		458		398		
50		26		32		398		458		398		
71		95		35		408		468		408		
51		25		30		418		478		418		
58		38		5		418		478		418		
31		10		35		420		480		420		
25		25		52		425		485		425		
64		48		30		447		507		447		
33		8		40		450		510		450		
40		35		30		453		513		453		
93		65		85		454		514		454		
97		60		85		457		517		457		
52		25		35		473		533		473		
6		40		69		476		536		476		
63		50		40		476		536		476		
