Max Distance From Depot
69
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		35		35		0		0		-1		
77		53		43		7		67		7		
31		31		52		8		68		8		
89		26		35		13		73		13		
47		8		56		14		74		14		
4		55		20		23		83		23		
2		35		17		34		94		34		
16		10		20		43		103		43		
46		2		48		52		112		52		
69		37		47		53		113		53		
99		20		26		61		121		61		
67		67		5		62		122		62		
5		15		30		74		134		74		
34		65		55		75		135		75		
90		31		67		75		135		75		
66		49		73		82		142		82		
64		15		77		90		150		90		
45		6		38		98		158		98		
53		37		31		99		159		99		
22		45		10		119		179		119		
1		41		49		122		182		122		
5		15		30		129		189		129		
28		41		37		132		192		132		
8		10		43		141		201		141		
78		61		52		142		202		142		
53		37		31		151		211		151		
63		27		69		154		214		154		
86		4		18		162		222		162		
35		63		65		166		226		166		
78		61		52		170		230		170		
30		40		60		180		240		180		
16		10		20		182		242		182		
32		35		69		182		242		182		
59		21		24		183		243		183		
37		20		20		185		245		185		
20		45		65		188		248		188		
74		46		13		189		249		189		
36		2		60		190		250		190		
74		46		13		206		266		206		
58		36		26		209		269		209		
93		18		24		213		273		213		
39		60		12		221		281		221		
12		50		35		229		289		229		
44		11		14		230		290		230		
14		15		10		237		297		237		
89		26		35		239		299		239		
4		55		20		246		306		246		
47		8		56		246		306		246		
82		15		47		259		319		259		
39		60		12		260		320		260		
36		2		60		263		323		263		
35		63		65		264		324		264		
50		47		47		266		326		266		
6		25		30		267		327		267		
2		35		17		271		331		271		
50		47		47		273		333		273		
54		57		29		277		337		277		
71		57		68		278		338		278		
22		45		10		287		347		287		
27		35		40		290		350		290		
20		45		65		294		354		294		
29		64		42		300		360		300		
100		18		18		301		361		301		
27		35		40		318		378		318		
78		61		52		319		379		319		
19		15		60		323		383		323		
4		55		20		329		389		329		
36		2		60		333		393		333		
41		42		7		334		394		334		
74		46		13		338		398		338		
26		45		30		344		404		344		
3		55		45		359		419		359		
47		8		56		363		423		363		
50		47		47		371		431		371		
52		27		43		380		440		380		
12		50		35		386		446		386		
30		40		60		387		447		387		
52		27		43		396		456		396		
55		63		23		402		462		402		
100		18		18		403		463		403		
71		57		68		419		479		419		
75		49		11		419		479		419		
43		23		3		424		484		424		
7		20		50		428		488		428		
33		53		52		432		492		432		
1		41		49		433		493		433		
6		25		30		433		493		433		
98		19		21		434		494		434		
38		5		5		436		496		436		
32		35		69		437		497		437		
81		55		54		449		509		449		
98		19		21		450		510		450		
86		4		18		455		515		455		
27		35		40		461		521		461		
98		19		21		461		521		461		
6		25		30		466		526		466		
32		35		69		468		528		468		
88		26		52		468		528		468		
69		37		47		469		529		469		
48		13		52		474		534		474		
65		62		77		476		536		476		
86		4		18		476		536		476		
