Max Distance From Depot
69
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		35		35		0		0		-1		
56		53		12		0		60		0		
18		20		40		7		67		7		
48		13		52		8		68		8		
79		57		48		12		72		12		
33		53		52		24		84		24		
61		12		24		30		90		30		
37		20		20		32		92		32		
99		20		26		33		93		33		
28		41		37		41		101		41		
73		44		17		41		101		41		
81		55		54		45		105		45		
42		24		12		52		112		52		
59		21		24		58		118		58		
10		30		60		60		120		60		
23		55		5		76		136		76		
92		22		22		82		142		82		
36		2		60		100		160		100		
82		15		47		100		160		100		
84		11		31		113		173		113		
91		15		19		114		174		114		
33		53		52		139		199		139		
66		49		73		144		204		144		
31		31		52		150		210		150		
51		49		58		164		224		164		
10		30		60		182		242		182		
84		11		31		189		249		189		
9		55		60		194		254		194		
50		47		47		201		261		201		
43		23		3		204		264		204		
33		53		52		207		267		207		
48		13		52		207		267		207		
45		6		38		210		270		210		
89		26		35		210		270		210		
31		31		52		212		272		212		
60		17		34		229		289		229		
27		35		40		235		295		235		
69		37		47		239		299		239		
63		27		69		241		301		241		
12		50		35		244		304		244		
42		24		12		247		307		247		
24		65		35		257		317		257		
34		65		55		264		324		264		
9		55		60		270		330		270		
29		64		42		270		330		270		
84		11		31		273		333		273		
47		8		56		279		339		279		
51		49		58		282		342		282		
85		16		22		286		346		286		
80		56		37		296		356		296		
82		15		47		299		359		299		
77		53		43		309		369		309		
26		45		30		321		381		321		
94		26		27		330		390		330		
64		15		77		335		395		335		
34		65		55		339		399		339		
24		65		35		340		400		340		
10		30		60		341		401		341		
39		60		12		347		407		347		
50		47		47		355		415		355		
94		26		27		361		421		361		
36		2		60		376		436		376		
91		15		19		380		440		380		
39		60		12		381		441		381		
59		21		24		381		441		381		
9		55		60		383		443		383		
4		55		20		390		450		390		
97		25		21		395		455		395		
94		26		27		401		461		401		
72		47		16		420		480		420		
50		47		47		423		483		423		
21		45		20		430		490		430		
72		47		16		430		490		430		
99		20		26		440		500		440		
65		62		77		451		511		451		
25		65		20		454		514		454		
50		47		47		456		516		456		
89		26		35		458		518		458		
4		55		20		460		520		460		
30		40		60		463		523		463		
83		14		37		467		527		467		
95		25		24		469		529		469		
17		5		30		470		530		470		
79		57		48		470		530		470		
68		56		39		473		533		473		
