Max Distance From Depot
80
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
95		56		37		9		69		9		
93		61		52		14		74		14		
97		4		18		15		75		15		
47		2		45		17		77		17		
84		57		29		20		80		20		
7		15		75		27		87		27		
92		53		43		28		88		28		
17		0		45		29		89		29		
92		53		43		29		89		29		
65		35		40		30		90		30		
56		50		35		33		93		33		
51		55		20		37		97		37		
69		31		52		39		99		39		
21		40		5		47		107		47		
49		42		12		58		118		58		
91		49		42		64		124		64		
48		42		5		80		140		80		
80		47		47		81		141		81		
37		65		82		85		145		85		
26		95		30		95		155		95		
34		85		35		102		162		102		
68		40		60		110		170		110		
4		20		80		113		173		113		
97		4		18		116		176		116		
50		72		35		122		182		122		
55		30		60		122		182		122		
72		63		65		126		186		126		
58		15		10		132		192		132		
21		40		5		141		201		141		
42		55		80		142		202		142		
59		10		20		151		211		151		
93		61		52		155		215		155		
82		27		43		160		220		160		
84		57		29		166		226		166		
24		38		15		177		237		177		
90		37		47		189		249		189		
62		65		35		190		250		190		
11		8		40		194		254		194		
19		42		10		201		261		201		
39		60		80		201		261		201		
15		2		40		204		264		204		
98		26		52		204		264		204		
60		15		60		210		270		210		
64		45		30		211		271		211		
73		2		60		211		271		211		
68		40		60		215		275		215		
96		55		54		231		291		231		
70		35		69		237		297		237		
26		95		30		240		300		240		
93		61		52		242		302		242		
37		65		82		247		307		247		
35		67		85		256		316		256		
26		95		30		261		321		261		
37		65		82		261		321		261		
77		23		3		273		333		273		
74		20		20		274		334		274		
17		0		45		277		337		277		
22		40		15		284		344		284		
65		35		40		287		347		287		
97		4		18		289		349		289		
2		22		75		290		350		290		
48		42		5		294		354		294		
55		30		60		296		356		296		
74		20		20		302		362		302		
75		5		5		310		370		310		
27		95		35		311		371		311		
59		10		20		327		387		327		
91		49		42		332		392		332		
92		53		43		333		393		333		
53		20		50		348		408		348		
64		45		30		357		417		357		
74		20		20		364		424		364		
56		50		35		369		429		369		
69		31		52		371		431		371		
7		15		75		378		438		378		
9		10		35		385		445		385		
83		37		31		386		446		386		
22		40		15		389		449		389		
42		55		80		392		452		392		
43		55		85		393		453		393		
34		85		35		394		454		394		
56		50		35		395		455		395		
72		63		65		396		456		396		
3		22		85		413		473		413		
18		44		5		413		473		413		
13		5		35		414		474		414		
74		20		20		425		485		425		
63		65		20		426		486		426		
7		15		75		427		487		427		
79		6		68		431		491		431		
32		87		30		433		493		433		
31		88		35		444		504		444		
94		57		48		451		511		451		
79		6		68		464		524		464		
57		30		25		471		531		471		
32		87		30		474		534		474		
16		0		40		475		535		475		
40		60		85		475		535		475		
