Max Distance From Depot
69
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		35		35		0		0		-1		
78		61		52		0		60		0		
5		15		30		6		66		6		
16		10		20		6		66		6		
47		8		56		8		68		8		
77		53		43		8		68		8		
85		16		22		11		71		11		
38		5		5		16		76		16		
4		55		20		17		77		17		
51		49		58		26		86		26		
37		20		20		27		87		27		
13		30		25		36		96		36		
20		45		65		61		121		61		
49		6		68		64		124		64		
30		40		60		67		127		67		
99		20		26		74		134		74		
49		6		68		79		139		79		
26		45		30		82		142		82		
33		53		52		87		147		87		
39		60		12		89		149		89		
13		30		25		97		157		97		
48		13		52		101		161		101		
35		63		65		103		163		103		
69		37		47		107		167		107		
43		23		3		108		168		108		
74		46		13		117		177		117		
93		18		24		128		188		128		
95		25		24		129		189		129		
23		55		5		131		191		131		
27		35		40		135		195		135		
86		4		18		138		198		138		
76		49		42		139		199		139		
44		11		14		140		200		140		
67		67		5		141		201		141		
84		11		31		142		202		142		
23		55		5		144		204		144		
19		15		60		163		223		163		
3		55		45		176		236		176		
77		53		43		177		237		177		
76		49		42		188		248		188		
35		63		65		190		250		190		
91		15		19		191		251		191		
78		61		52		201		261		201		
57		32		12		212		272		212		
43		23		3		214		274		214		
88		26		52		215		275		215		
12		50		35		216		276		216		
15		30		5		218		278		218		
45		6		38		219		279		219		
12		50		35		220		280		220		
67		67		5		224		284		224		
82		15		47		225		285		225		
91		15		19		238		298		238		
37		20		20		242		302		242		
31		31		52		247		307		247		
69		37		47		251		311		251		
100		18		18		255		315		255		
94		26		27		262		322		262		
52		27		43		263		323		263		
18		20		40		264		324		264		
86		4		18		264		324		264		
86		4		18		269		329		269		
27		35		40		272		332		272		
77		53		43		278		338		278		
68		56		39		282		342		282		
1		41		49		301		361		301		
32		35		69		316		376		316		
36		2		60		319		379		319		
63		27		69		323		383		323		
77		53		43		326		386		326		
50		47		47		327		387		327		
45		6		38		333		393		333		
80		56		37		343		403		343		
30		40		60		345		405		345		
38		5		5		345		405		345		
5		15		30		354		414		354		
19		15		60		354		414		354		
10		30		60		358		418		358		
48		13		52		359		419		359		
51		49		58		368		428		368		
87		28		18		370		430		370		
89		26		35		374		434		374		
3		55		45		381		441		381		
13		30		25		385		445		385		
91		15		19		391		451		391		
18		20		40		394		454		394		
51		49		58		396		456		396		
35		63		65		401		461		401		
5		15		30		413		473		413		
27		35		40		413		473		413		
27		35		40		414		474		414		
97		25		21		423		483		423		
63		27		69		425		485		425		
1		41		49		426		486		426		
11		20		65		436		496		436		
14		15		10		436		496		436		
99		20		26		439		499		439		
85		16		22		440		500		440		
15		30		5		445		505		445		
12		50		35		457		517		457		
24		65		35		460		520		460		
14		15		10		461		521		461		
99		20		26		464		524		464		
27		35		40		469		529		469		
32		35		69		471		531		471		
61		12		24		473		533		473		
38		5		5		475		535		475		
