Max Distance From Depot
69
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		35		35		0		0		-1		
55		63		23		0		60		0		
41		42		7		1		61		1		
53		37		31		1		61		1		
59		21		24		6		66		6		
63		27		69		10		70		10		
37		20		20		16		76		16		
22		45		10		17		77		17		
34		65		55		23		83		23		
33		53		52		38		98		38		
61		12		24		40		100		40		
52		27		43		44		104		44		
1		41		49		54		114		54		
7		20		50		61		121		61		
72		47		16		61		121		61		
46		2		48		74		134		74		
33		53		52		76		136		76		
62		24		58		79		139		79		
11		20		65		89		149		89		
81		55		54		89		149		89		
2		35		17		101		161		101		
84		11		31		104		164		104		
95		25		24		107		167		107		
76		49		42		110		170		110		
66		49		73		117		177		117		
19		15		60		118		178		118		
10		30		60		129		189		129		
55		63		23		137		197		137		
74		46		13		138		198		138		
93		18		24		139		199		139		
87		28		18		143		203		143		
86		4		18		147		207		147		
13		30		25		149		209		149		
98		19		21		152		212		152		
20		45		65		157		217		157		
6		25		30		160		220		160		
61		12		24		166		226		166		
6		25		30		179		239		179		
66		49		73		184		244		184		
53		37		31		187		247		187		
64		15		77		193		253		193		
95		25		24		195		255		195		
49		6		68		213		273		213		
84		11		31		214		274		214		
53		37		31		216		276		216		
88		26		52		217		277		217		
18		20		40		221		281		221		
47		8		56		223		283		223		
63		27		69		226		286		226		
52		27		43		227		287		227		
77		53		43		228		288		228		
28		41		37		232		292		232		
98		19		21		243		303		243		
9		55		60		249		309		249		
62		24		58		251		311		251		
76		49		42		260		320		260		
9		55		60		269		329		269		
76		49		42		274		334		274		
31		31		52		284		344		284		
91		15		19		285		345		285		
96		22		27		296		356		296		
62		24		58		299		359		299		
25		65		20		301		361		301		
18		20		40		306		366		306		
53		37		31		308		368		308		
20		45		65		309		369		309		
60		17		34		309		369		309		
19		15		60		312		372		312		
49		6		68		316		376		316		
38		5		5		319		379		319		
66		49		73		319		379		319		
69		37		47		319		379		319		
15		30		5		322		382		322		
92		22		22		327		387		327		
83		14		37		332		392		332		
44		11		14		333		393		333		
44		11		14		334		394		334		
76		49		42		337		397		337		
40		40		25		344		404		344		
12		50		35		345		405		345		
30		40		60		345		405		345		
84		11		31		345		405		345		
83		14		37		352		412		352		
57		32		12		358		418		358		
80		56		37		358		418		358		
10		30		60		360		420		360		
62		24		58		360		420		360		
33		53		52		370		430		370		
67		67		5		375		435		375		
100		18		18		376		436		376		
27		35		40		382		442		382		
77		53		43		392		452		392		
26		45		30		405		465		405		
51		49		58		413		473		413		
34		65		55		414		474		414		
2		35		17		417		477		417		
66		49		73		418		478		418		
21		45		20		431		491		431		
19		15		60		441		501		441		
76		49		42		445		505		445		
85		16		22		445		505		445		
1		41		49		452		512		452		
25		65		20		460		520		460		
4		55		20		466		526		466		
49		6		68		469		529		469		
65		62		77		470		530		470		
2		35		17		475		535		475		
96		22		27		479		539		479		
