Max Distance From Depot
80
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
46		18		80		4		64		4		
21		40		5		8		68		8		
39		60		80		13		73		13		
22		40		15		18		78		18		
40		60		85		26		86		26		
74		20		20		30		90		30		
98		26		52		41		101		41		
56		50		35		49		109		49		
87		12		24		55		115		55		
17		0		45		66		126		66		
41		58		75		66		126		66		
92		53		43		67		127		67		
37		65		82		72		132		72		
1		25		85		79		139		79		
50		72		35		87		147		87		
97		4		18		98		158		98		
94		57		48		99		159		99		
27		95		35		101		161		101		
89		67		5		103		163		103		
94		57		48		106		166		106		
62		65		35		114		174		114		
8		15		80		124		184		124		
93		61		52		126		186		126		
22		40		15		139		199		139		
63		65		20		143		203		143		
34		85		35		144		204		144		
18		44		5		153		213		153		
22		40		15		154		214		154		
36		65		85		168		228		168		
79		6		68		171		231		171		
28		92		30		174		234		174		
75		5		5		174		234		174		
83		37		31		177		237		177		
66		41		37		184		244		184		
22		40		15		186		246		186		
23		38		5		190		250		190		
32		87		30		191		251		191		
72		63		65		198		258		198		
36		65		85		202		262		202		
33		85		25		207		267		207		
6		18		75		216		276		216		
78		8		56		220		280		220		
80		47		47		222		282		222		
76		60		12		235		295		235		
76		60		12		241		301		241		
17		0		45		243		303		243		
77		23		3		247		307		247		
66		41		37		255		315		255		
83		37		31		259		319		259		
87		12		24		262		322		262		
21		40		5		264		324		264		
23		38		5		265		325		265		
45		20		82		269		329		269		
21		40		5		272		332		272		
45		20		82		279		339		279		
35		67		85		295		355		295		
22		40		15		301		361		301		
5		20		85		303		363		303		
85		63		23		306		366		306		
37		65		82		307		367		307		
32		87		30		311		371		311		
89		67		5		312		372		312		
52		25		30		315		375		315		
98		26		52		316		376		316		
73		2		60		321		381		321		
40		60		85		334		394		334		
75		5		5		335		395		335		
11		8		40		340		400		340		
71		65		55		349		409		349		
80		47		47		350		410		350		
19		42		10		351		411		351		
25		35		5		355		415		355		
72		63		65		358		418		358		
58		15		10		365		425		365		
72		63		65		368		428		368		
64		45		30		371		431		371		
29		90		35		373		433		373		
100		31		67		374		434		374		
66		41		37		380		440		380		
39		60		80		383		443		383		
46		18		80		386		446		386		
29		90		35		387		447		387		
77		23		3		396		456		396		
47		2		45		402		462		402		
100		31		67		402		462		402		
13		5		35		411		471		411		
22		40		15		413		473		413		
48		42		5		426		486		426		
10		10		40		428		488		428		
48		42		5		430		490		430		
67		64		42		432		492		432		
24		38		15		436		496		436		
67		64		42		442		502		442		
5		20		85		448		508		448		
40		60		85		453		513		453		
22		40		15		472		532		472		
62		65		35		472		532		472		
