Max Distance From Depot
80
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
23		38		5		10		70		10		
78		8		56		13		73		13		
82		27		43		15		75		15		
76		60		12		26		86		26		
9		10		35		32		92		32		
46		18		80		56		116		56		
32		87		30		68		128		68		
59		10		20		72		132		72		
48		42		5		74		134		74		
90		37		47		85		145		85		
69		31		52		93		153		93		
58		15		10		96		156		96		
91		49		42		101		161		101		
66		41		37		102		162		102		
25		35		5		110		170		110		
5		20		85		111		171		111		
94		57		48		117		177		117		
38		62		80		121		181		121		
77		23		3		121		181		121		
58		15		10		123		183		123		
97		4		18		124		184		124		
50		72		35		130		190		130		
100		31		67		137		197		137		
23		38		5		139		199		139		
51		55		20		154		214		154		
91		49		42		170		230		170		
17		0		45		174		234		174		
28		92		30		193		253		193		
28		92		30		194		254		194		
66		41		37		198		258		198		
60		15		60		200		260		200		
76		60		12		200		260		200		
39		60		80		216		276		216		
38		62		80		217		277		217		
59		10		20		220		280		220		
92		53		43		220		280		220		
68		40		60		222		282		222		
70		35		69		225		285		225		
24		38		15		226		286		226		
61		45		65		231		291		231		
78		8		56		234		294		234		
43		55		85		236		296		236		
39		60		80		238		298		238		
15		2		40		239		299		239		
57		30		25		245		305		245		
91		49		42		248		308		248		
34		85		35		253		313		253		
83		37		31		266		326		266		
88		24		58		267		327		267		
60		15		60		268		328		268		
82		27		43		270		330		270		
32		87		30		271		331		271		
64		45		30		286		346		286		
35		67		85		311		371		311		
35		67		85		318		378		318		
9		10		35		323		383		323		
39		60		80		329		389		329		
89		67		5		331		391		331		
41		58		75		336		396		336		
62		65		35		339		399		339		
90		37		47		339		399		339		
75		5		5		347		407		347		
67		64		42		353		413		353		
87		12		24		361		421		361		
72		63		65		366		426		366		
48		42		5		367		427		367		
64		45		30		372		432		372		
22		40		15		389		449		389		
89		67		5		389		449		389		
30		88		30		391		451		391		
67		64		42		393		453		393		
27		95		35		400		460		400		
89		67		5		402		462		402		
68		40		60		410		470		410		
83		37		31		419		479		419		
47		2		45		421		481		421		
60		15		60		428		488		428		
95		56		37		430		490		430		
19		42		10		444		504		444		
78		8		56		445		505		445		
29		90		35		455		515		455		
3		22		85		456		516		456		
7		15		75		463		523		463		
67		64		42		463		523		463		
27		95		35		475		535		475		
78		8		56		476		536		476		
52		25		30		477		537		477		
