Max Distance From Depot
80
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
24		38		15		4		64		4		
84		57		29		5		65		5		
100		31		67		7		67		7		
27		95		35		9		69		9		
45		20		82		11		71		11		
34		85		35		18		78		18		
68		40		60		18		78		18		
81		49		58		20		80		20		
70		35		69		35		95		35		
81		49		58		36		96		36		
70		35		69		44		104		44		
70		35		69		51		111		51		
99		26		35		55		115		55		
60		15		60		63		123		63		
20		42		15		68		128		68		
83		37		31		69		129		69		
63		65		20		75		135		75		
16		0		40		83		143		83		
85		63		23		89		149		89		
85		63		23		98		158		98		
44		55		82		103		163		103		
49		42		12		105		165		105		
22		40		15		107		167		107		
71		65		55		111		171		111		
36		65		85		114		174		114		
24		38		15		136		196		136		
6		18		75		149		209		149		
53		20		50		158		218		158		
2		22		75		171		231		171		
65		35		40		173		233		173		
22		40		15		193		253		193		
37		65		82		196		256		196		
4		20		80		198		258		198		
72		63		65		208		268		208		
6		18		75		212		272		212		
65		35		40		212		272		212		
83		37		31		218		278		218		
16		0		40		224		284		224		
72		63		65		224		284		224		
99		26		35		226		286		226		
52		25		30		234		294		234		
73		2		60		243		303		243		
20		42		15		251		311		251		
72		63		65		253		313		253		
75		5		5		254		314		254		
98		26		52		258		318		258		
26		95		30		259		319		259		
56		50		35		266		326		266		
61		45		65		269		329		269		
36		65		85		274		334		274		
83		37		31		277		337		277		
28		92		30		301		361		301		
82		27		43		305		365		305		
26		95		30		307		367		307		
35		67		85		307		367		307		
29		90		35		309		369		309		
37		65		82		310		370		310		
26		95		30		322		382		322		
81		49		58		322		382		322		
2		22		75		333		393		333		
34		85		35		336		396		336		
15		2		40		341		401		341		
24		38		15		342		402		342		
27		95		35		342		402		342		
61		45		65		343		403		343		
13		5		35		350		410		350		
28		92		30		366		426		366		
37		65		82		366		426		366		
15		2		40		367		427		367		
2		22		75		376		436		376		
77		23		3		386		446		386		
10		10		40		397		457		397		
83		37		31		399		459		399		
10		10		40		401		461		401		
30		88		30		408		468		408		
17		0		45		424		484		424		
42		55		80		426		486		426		
43		55		85		427		487		427		
78		8		56		427		487		427		
1		25		85		430		490		430		
65		35		40		438		498		438		
46		18		80		442		502		442		
94		57		48		442		502		442		
25		35		5		447		507		447		
40		60		85		451		511		451		
72		63		65		453		513		453		
32		87		30		455		515		455		
76		60		12		462		522		462		
53		20		50		474		534		474		
81		49		58		476		536		476		
