Max Distance From Depot
75
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
17		18		75		2		62		2		
56		40		5		2		62		2		
49		48		20		8		68		8		
57		38		15		10		70		10		
62		50		35		19		79		19		
19		15		80		24		84		24		
55		42		15		29		89		29		
12		25		85		31		91		31		
38		0		40		42		102		42		
43		33		35		45		105		45		
64		48		30		46		106		46		
75		45		65		48		108		48		
81		85		35		56		116		56		
75		45		65		69		129		69		
42		33		32		71		131		71		
74		53		35		71		131		71		
85		86		46		72		132		72		
38		0		40		75		135		75		
28		4		55		78		138		78		
84		70		58		88		148		88		
62		50		35		89		149		89		
64		48		30		93		153		93		
23		14		66		96		156		96		
32		10		40		99		159		99		
66		47		35		99		159		99		
3		62		69		110		170		110		
33		8		40		116		176		116		
32		10		40		129		189		129		
20		30		50		132		192		132		
78		78		40		134		194		134		
94		65		82		136		196		136		
96		62		40		138		198		138		
36		5		45		145		205		145		
7		58		70		146		206		146		
85		86		46		146		206		146		
78		78		40		153		213		153		
42		33		32		156		216		156		
9		28		70		159		219		159		
82		75		55		163		223		163		
43		33		35		170		230		170		
54		42		10		175		235		175		
39		0		45		189		249		189		
79		87		30		205		265		205		
64		48		30		217		277		217		
93		42		58		218		278		218		
53		44		5		232		292		232		
91		60		60		233		293		233		
85		86		46		237		297		237		
7		58		70		239		299		239		
93		42		58		255		315		255		
41		35		32		256		316		256		
23		14		66		277		337		277		
49		48		20		280		340		280		
1		52		75		281		341		281		
95		62		80		282		342		282		
17		18		75		285		345		285		
45		30		30		285		345		285		
2		45		70		299		359		299		
51		25		30		303		363		303		
43		33		35		305		365		305		
78		78		40		310		370		310		
76		90		35		313		373		313		
18		15		75		318		378		318		
100		55		85		318		378		318		
61		50		30		323		383		323		
24		25		50		325		385		325		
15		20		80		331		391		331		
22		28		52		345		405		345		
41		35		32		348		408		348		
79		87		30		348		408		348		
82		75		55		358		418		358		
50		26		32		360		420		360		
66		47		35		362		422		362		
71		95		35		363		423		363		
57		38		15		366		426		366		
89		56		64		366		426		366		
31		10		35		373		433		373		
49		48		20		381		441		381		
14		22		85		386		446		386		
80		85		25		386		446		386		
30		20		55		389		449		389		
4		60		66		391		451		391		
20		30		50		392		452		392		
50		26		32		401		461		401		
64		48		30		402		462		402		
27		23		52		403		463		403		
92		67		85		404		464		404		
5		42		65		407		467		407		
15		20		80		407		467		407		
19		15		80		426		486		426		
20		30		50		428		488		428		
22		28		52		430		490		430		
66		47		35		431		491		431		
71		95		35		431		491		431		
35		5		35		433		493		433		
22		28		52		436		496		436		
53		44		5		436		496		436		
26		8		62		443		503		443		
99		55		80		455		515		455		
16		20		85		470		530		470		
44		32		20		474		534		474		
