Max Distance From Depot
75
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
10		35		66		0		60		0		
84		70		58		4		64		4		
16		20		85		11		71		11		
91		60		60		14		74		14		
40		35		30		17		77		17		
90		60		55		20		80		20		
72		53		30		23		83		23		
28		23		55		24		84		24		
16		20		85		32		92		32		
13		22		75		34		94		34		
75		45		65		34		94		34		
89		63		58		35		95		35		
50		26		32		36		96		36		
19		15		80		41		101		41		
88		65		60		42		102		42		
73		92		30		46		106		46		
64		48		30		51		111		51		
13		22		75		67		127		67		
58		38		5		70		130		70		
16		20		85		73		133		73		
98		58		75		76		136		76		
34		8		45		78		138		78		
75		45		65		92		152		92		
87		65		55		94		154		94		
31		10		35		103		163		103		
43		33		35		106		166		106		
95		62		80		106		166		106		
14		22		85		107		167		107		
42		33		32		107		167		107		
8		38		68		108		168		108		
55		42		15		113		173		113		
91		60		60		114		174		114		
22		28		52		118		178		118		
28		23		55		132		192		132		
76		90		35		135		195		135		
97		60		85		138		198		138		
61		50		30		142		202		142		
66		47		35		143		203		143		
95		62		80		146		206		146		
86		66		55		150		210		150		
39		0		45		151		211		151		
78		88		35		155		215		155		
71		95		35		165		225		165		
72		53		30		175		235		175		
34		8		45		176		236		176		
14		22		85		181		241		181		
66		47		35		183		243		183		
32		10		40		187		247		187		
18		15		75		199		259		199		
65		48		40		200		260		200		
97		60		85		206		266		206		
57		40		15		228		288		228		
87		65		55		232		292		232		
53		44		5		239		299		239		
1		45		68		242		302		242		
34		8		45		247		307		247		
85		68		60		247		307		247		
59		38		15		248		308		248		
4		42		68		256		316		256		
95		62		80		264		324		264		
46		30		32		279		339		279		
39		0		45		281		341		281		
56		40		5		297		357		297		
32		10		40		301		361		301		
58		38		5		307		367		307		
77		88		30		319		379		319		
68		45		30		322		382		322		
76		90		35		322		382		322		
31		10		35		323		383		323		
18		15		75		328		388		328		
22		28		52		328		388		328		
56		40		5		334		394		334		
40		35		30		337		397		337		
57		40		15		352		412		352		
1		45		68		355		415		355		
7		40		66		359		419		359		
71		95		35		363		423		363		
73		92		30		367		427		367		
49		28		35		373		433		373		
59		38		15		377		437		377		
29		20		50		382		442		382		
47		30		35		382		442		382		
29		20		50		384		444		384		
5		42		65		390		450		390		
25		25		52		391		451		391		
9		38		70		393		453		393		
11		35		69		394		454		394		
73		92		30		400		460		400		
61		50		30		402		462		402		
23		28		55		403		463		403		
39		0		45		408		468		408		
57		40		15		415		475		415		
27		23		52		424		484		424		
15		20		80		433		493		433		
26		25		55		436		496		436		
95		62		80		437		497		437		
70		95		30		440		500		440		
94		65		82		440		500		440		
83		72		55		449		509		449		
72		53		30		452		512		452		
53		44		5		454		514		454		
55		42		15		461		521		461		
34		8		45		464		524		464		
31		10		35		470		530		470		
84		70		58		470		530		470		
68		45		30		476		536		476		
60		35		5		477		537		477		
