Max Distance From Depot
80
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
21		40		5		2		62		2		
38		62		80		2		62		2		
48		42		5		4		64		4		
51		55		20		4		64		4		
27		95		35		7		67		7		
4		20		80		9		69		9		
29		90		35		11		71		11		
23		38		5		16		76		16		
18		44		5		21		81		21		
20		42		15		29		89		29		
57		30		25		36		96		36		
64		45		30		42		102		42		
4		20		80		46		106		46		
55		30		60		49		109		49		
53		20		50		50		110		50		
40		60		85		53		113		53		
2		22		75		56		116		56		
13		5		35		63		123		63		
50		72		35		73		133		73		
25		35		5		75		135		75		
73		2		60		75		135		75		
2		22		75		76		136		76		
89		67		5		79		139		79		
21		40		5		80		140		80		
89		67		5		88		148		88		
66		41		37		100		160		100		
25		35		5		101		161		101		
12		8		45		105		165		105		
41		58		75		105		165		105		
1		25		85		106		166		106		
2		22		75		116		176		116		
34		85		35		117		177		117		
99		26		35		132		192		132		
9		10		35		133		193		133		
24		38		15		136		196		136		
36		65		85		140		200		140		
69		31		52		150		210		150		
14		5		45		154		214		154		
26		95		30		154		214		154		
99		26		35		164		224		164		
83		37		31		174		234		174		
4		20		80		176		236		176		
15		2		40		177		237		177		
36		65		85		178		238		178		
65		35		40		181		241		181		
8		15		80		200		260		200		
99		26		35		205		265		205		
19		42		10		208		268		208		
25		35		5		214		274		214		
65		35		40		214		274		214		
75		5		5		216		276		216		
38		62		80		222		282		222		
61		45		65		222		282		222		
53		20		50		225		285		225		
12		8		45		228		288		228		
77		23		3		228		288		228		
87		12		24		228		288		228		
76		60		12		229		289		229		
69		31		52		235		295		235		
51		55		20		237		297		237		
17		0		45		241		301		241		
48		42		5		249		309		249		
80		47		47		254		314		254		
41		58		75		255		315		255		
48		42		5		256		316		256		
74		20		20		260		320		260		
23		38		5		271		331		271		
36		65		85		274		334		274		
16		0		40		283		343		283		
58		15		10		284		344		284		
11		8		40		301		361		301		
95		56		37		309		369		309		
75		5		5		315		375		315		
97		4		18		315		375		315		
23		38		5		317		377		317		
26		95		30		324		384		324		
14		5		45		327		387		327		
43		55		85		330		390		330		
48		42		5		336		396		336		
74		20		20		337		397		337		
68		40		60		345		405		345		
40		60		85		348		408		348		
17		0		45		354		414		354		
45		20		82		354		414		354		
4		20		80		359		419		359		
54		55		60		364		424		364		
53		20		50		374		434		374		
94		57		48		375		435		375		
14		5		45		377		437		377		
50		72		35		380		440		380		
26		95		30		382		442		382		
72		63		65		387		447		387		
2		22		75		393		453		393		
36		65		85		400		460		400		
6		18		75		401		461		401		
48		42		5		405		465		405		
40		60		85		407		467		407		
31		88		35		408		468		408		
47		2		45		410		470		410		
9		10		35		414		474		414		
93		61		52		416		476		416		
40		60		85		419		479		419		
12		8		45		422		482		422		
91		49		42		429		489		429		
38		62		80		438		498		438		
1		25		85		441		501		441		
33		85		25		444		504		444		
30		88		30		450		510		450		
96		55		54		455		515		455		
