Max Distance From Depot
69
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		35		35		0		0		-1		
51		49		58		0		60		0		
53		37		31		5		65		5		
92		22		22		9		69		9		
17		5		30		17		77		17		
49		6		68		20		80		20		
6		25		30		30		90		30		
37		20		20		33		93		33		
32		35		69		34		94		34		
44		11		14		36		96		36		
55		63		23		39		99		39		
57		32		12		41		101		41		
40		40		25		47		107		47		
91		15		19		61		121		61		
34		65		55		63		123		63		
77		53		43		76		136		76		
1		41		49		77		137		77		
55		63		23		78		138		78		
61		12		24		87		147		87		
31		31		52		88		148		88		
14		15		10		89		149		89		
20		45		65		89		149		89		
37		20		20		99		159		99		
65		62		77		99		159		99		
30		40		60		105		165		105		
50		47		47		111		171		111		
40		40		25		116		176		116		
32		35		69		119		179		119		
49		6		68		119		179		119		
55		63		23		119		179		119		
15		30		5		126		186		126		
81		55		54		135		195		135		
93		18		24		138		198		138		
92		22		22		140		200		140		
37		20		20		141		201		141		
43		23		3		141		201		141		
27		35		40		143		203		143		
7		20		50		154		214		154		
66		49		73		158		218		158		
32		35		69		160		220		160		
80		56		37		160		220		160		
79		57		48		163		223		163		
35		63		65		171		231		171		
37		20		20		175		235		175		
11		20		65		176		236		176		
20		45		65		177		237		177		
6		25		30		181		241		181		
28		41		37		182		242		182		
17		5		30		189		249		189		
91		15		19		191		251		191		
24		65		35		197		257		197		
27		35		40		205		265		205		
65		62		77		214		274		214		
46		2		48		215		275		215		
20		45		65		221		281		221		
66		49		73		225		285		225		
5		15		30		227		287		227		
22		45		10		232		292		232		
53		37		31		232		292		232		
70		37		56		237		297		237		
17		5		30		239		299		239		
43		23		3		245		305		245		
30		40		60		247		307		247		
73		44		17		250		310		250		
57		32		12		261		321		261		
44		11		14		264		324		264		
48		13		52		268		328		268		
84		11		31		274		334		274		
31		31		52		288		348		288		
25		65		20		300		360		300		
25		65		20		303		363		303		
27		35		40		310		370		310		
76		49		42		311		371		311		
25		65		20		312		372		312		
61		12		24		320		380		320		
73		44		17		321		381		321		
56		53		12		328		388		328		
58		36		26		329		389		329		
2		35		17		334		394		334		
92		22		22		343		403		343		
47		8		56		346		406		346		
54		57		29		347		407		347		
96		22		27		347		407		347		
51		49		58		355		415		355		
54		57		29		361		421		361		
51		49		58		363		423		363		
33		53		52		370		430		370		
39		60		12		376		436		376		
44		11		14		380		440		380		
67		67		5		383		443		383		
5		15		30		384		444		384		
68		56		39		385		445		385		
80		56		37		391		451		391		
24		65		35		393		453		393		
23		55		5		396		456		396		
73		44		17		416		476		416		
87		28		18		418		478		418		
66		49		73		421		481		421		
81		55		54		421		481		421		
67		67		5		430		490		430		
73		44		17		432		492		432		
67		67		5		434		494		434		
4		55		20		439		499		439		
79		57		48		440		500		440		
84		11		31		441		501		441		
68		56		39		442		502		442		
30		40		60		446		506		446		
36		2		60		450		510		450		
19		15		60		462		522		462		
64		15		77		465		525		465		
42		24		12		478		538		478		
