Max Distance From Depot
75
Id	X_Coor	Y_Coor	tw_start	tw_end	Arr
0		40		50		0		0		-1		
12		25		85		8		68		8		
14		22		85		9		69		9		
53		44		5		11		71		11		
68		42		30		12		72		12		
78		78		40		16		76		16		
86		66		55		23		83		23		
77		72		45		39		99		39		
68		42		30		47		107		47		
83		72		55		50		110		50		
34		8		45		51		111		51		
89		56		64		54		114		54		
56		40		5		63		123		63		
67		47		40		69		129		69		
21		30		56		78		138		78		
58		38		5		80		140		80		
24		25		50		85		145		85		
44		32		20		87		147		87		
10		35		66		90		150		90		
5		42		65		92		152		92		
11		35		69		96		156		96		
28		4		55		98		158		98		
94		65		82		106		166		106		
73		92		30		110		170		110		
80		85		25		113		173		113		
39		0		45		115		175		115		
83		72		55		127		187		127		
75		45		65		132		192		132		
86		66		55		132		192		132		
49		48		20		137		197		137		
26		8		62		139		199		139		
26		8		62		140		200		140		
68		42		30		141		201		141		
24		25		50		150		210		150		
80		85		25		152		212		152		
35		5		35		160		220		160		
70		95		30		166		226		166		
20		30		50		167		227		167		
8		34		60		169		229		169		
51		25		30		171		231		171		
56		40		5		202		262		202		
25		22		66		203		263		203		
29		20		50		209		269		209		
68		42		30		211		271		211		
28		4		55		213		273		213		
67		47		40		214		274		214		
28		4		55		221		281		221		
89		56		64		255		315		255		
9		28		70		267		327		267		
77		72		45		274		334		274		
47		30		35		285		345		285		
37		2		40		290		350		290		
59		38		10		296		356		296		
74		53		35		298		358		298		
32		10		40		300		360		300		
54		42		10		304		364		304		
2		45		70		310		370		310		
16		20		85		310		370		310		
41		35		32		322		382		322		
85		86		46		324		384		324		
89		56		64		332		392		332		
1		52		75		340		400		340		
10		35		66		345		405		345		
16		20		85		362		422		362		
85		86		46		377		437		377		
51		25		30		378		438		378		
39		0		45		385		445		385		
10		35		66		397		457		397		
99		55		80		406		466		406		
8		34		60		425		485		425		
27		23		52		425		485		425		
84		70		58		426		486		426		
30		20		55		428		488		428		
67		47		40		430		490		430		
58		38		5		431		491		431		
52		25		35		443		503		443		
20		30		50		444		504		444		
87		64		46		446		506		446		
56		40		5		456		516		456		
43		33		35		460		520		460		
74		53		35		462		522		462		
45		30		30		468		528		468		
62		50		35		472		532		472		
97		60		85		475		535		475		
35		5		35		476		536		476		
